markup,product_type,code,description,ipi,supplier_id,supplier_price,width
"2,28",3,10157,jacquard  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10158,jacquard  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10159,jacquard  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10160,jacquard liso  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10161,jacquard  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10162,jacquard  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10163,jacquard  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10164,jacquard  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10165,flamê  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10166,jacquard  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10167,jacquard  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10168,jacquard  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10169,jacquard  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10170,jacquard  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10171,jacquard  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10173,chenille,0,1,"161,14865","1,40"
"2,28",3,10174,chenille liso,0,1,"87,84767","1,40"
"2,28",3,10175,chenille liso,0,1,"135,49032","1,40"
"2,28",3,10176,jacquard  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10177,jacquard  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10178,jacquard  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10179,jacquard  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10180,jacquard  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10181,algodão liso  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10182,micro fibra  -  liquidação,0,1,"34,88816","1,30"
"2,28",3,10183,camurça,0,1,"63,3244","1,45"
"2,28",3,10184,chenille stonado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10185,veludo cotelê,0,1,"68,37243","1,45"
"2,28",3,10186,micro fibra,0,1,"89,3113","1,45"
"2,28",3,10187,micro fibra,0,1,"88,89312","1,40"
"2,28",3,10188,veludo cotelê,0,1,"71,77761","1,45"
"2,28",3,10189,jacquard,0,1,"80,97757","1,40"
"2,28",3,10190,jacquard,0,1,"80,97757","1,40"
"2,28",3,10191,jacquard,0,1,"80,97757","1,40"
"2,28",3,10192,chenille listrado,0,1,"80,97757","1,40"
"2,28",3,10193,chenille listrado,0,1,"80,97757","1,40"
"2,28",3,10194,chenille   ,0,1,"80,97757","1,40"
"2,28",3,10195,algodão estampado,0,1,"98,75022","1,40"
"2,28",3,10196,algodão listrado,0,1,"78,19966","1,40"
"2,28",3,10197,linho estampado,0,1,"130,97995","1,40"
"2,28",3,10198,linho estampado,0,1,"130,97995","1,40"
"2,28",3,10199,algodão estampado,0,1,"103,29046","1,40"
"2,28",3,10200,algodão estampado,0,1,"103,29046","1,40"
"2,28",3,10201,linho estampado,0,1,"96,7788","1,40"
"2,28",3,10202,jacquard listrado,0,1,"74,82435","1,40"
"2,28",3,10203,jacquard estampado,0,1,"111,29562","1,40"
"2,28",3,10204,jacquard,0,1,"71,50878","1,40"
"2,28",3,10205,algodão listrado,0,1,"78,19966","1,40"
"2,28",3,10206,algodão liso,0,1,"65,83348","1,40"
"2,28",3,10207,linho estampado,0,1,"130,97995","1,40"
"2,28",3,10208,rústico   -  liquidação ,0,1,"23,23886","1,35"
"2,28",3,10209,bouclet  -  liquidação,0,1,"23,23886","1,40"
"2,28",3,10210,chenille  -  liquidação,0,1,"23,23886","1,40"
"2,28",3,10211,chenille  -  liquidação,0,1,"23,23886","1,40"
"2,28",3,10212,chenille  -  liquidação,0,1,"23,23886","1,40"
"2,28",3,10213,chenille  -  liquidação,0,1,"23,23886","1,40"
"2,28",3,10214,chenille  -  liquidação,0,1,"23,23886","1,35"
"2,28",3,10215,chenille  -  liquidação,0,1,"23,23886","1,40"
"2,28",3,10216,chenille  -  liquidação,0,1,"23,23886","1,35"
"2,28",3,10217,chenille  -  liquidação,0,1,"23,23886","1,35"
"2,28",3,10218,chenille  -  liquidação,0,1,"23,23886","1,35"
"2,28",3,10219,chenille  -  liquidação ,0,1,"23,23886","1,40"
"2,28",3,10220,chenille  -  liquidação,0,1,"23,23886","1,40"
"2,28",3,10221,chenille  -  liquidação ,0,1,"23,23886","1,40"
"2,28",3,10222,chenille  -  liquidação,0,1,"23,23886","1,40"
"2,28",3,10223,chenille  -  liquidação,0,1,"23,23886","1,35"
"2,28",3,10224,chenille  -  liquidação,0,1,"23,23886","1,40"
"2,28",3,10225,chenille  -  liquidação,0,1,"23,23886","1,40"
"2,28",3,10226,chenille  -  liquidação,0,1,"23,23886","1,40"
"2,28",3,10227,chenille  -  liquidação,0,1,"23,23886","1,40"
"2,28",3,10228,chenille  -  liquifdação,0,1,"23,23886","1,40"
"2,28",3,10229,chenille  -  liquidação,0,1,"23,23886","1,40"
"2,28",3,10230,camurça envelhecida,0,1,"62,727","1,40"
"2,28",3,10231,chenille  -  liquidação,0,1,"23,23886","1,40"
"2,28",3,10232,chenille  -  liquidação,0,1,"23,23886","1,40"
"2,28",3,10233,chenille  -  liquidação,0,1,"23,23886","1,40"
"2,28",3,10234,chenille  -  liquidação,0,1,"23,23886","1,40"
"2,28",3,10235,jacquard,0,1,"106,45668","1,35"
"2,28",3,10236,jacquard,0,1,"106,45668","1,35"
"2,28",3,10237,jacquard,0,1,"106,45668","1,35"
"2,28",3,10238,jacquard  ,0,1,"94,77751","1,35"
"2,28",3,10239,jacquard  ,0,1,"95,76322","1,35"
"2,28",3,10240,jacquard  ,0,1,"95,76322","1,35"
"2,28",3,10241,schantung listrado,0,1,"85,03989","1,35"
"2,28",3,10242,jacquard  ,0,1,"94,77751","1,35"
"2,28",3,10248,jacquard  ,0,1,"105,23201","1,35"
"2,28",3,10249,flamê,0,1,"105,23201","1,35"
"2,28",3,10250,schantung,0,1,"93,01518","1,35"
"2,28",3,10251,jacquard  ,0,1,"80,3503","1,35"
"2,28",3,10252,jacquard listrado ,0,1,"80,3503","1,35"
"2,28",3,10253,jacquard,0,1,"106,45668","1,35"
"2,28",3,10254,chenille,0,1,"122,07869","1,40"
"2,28",3,10255,chenille,0,1,"128,1423","1,40"
"2,28",3,10256,linho,0,1,"102,33462","1,40"
"2,28",3,10257,chenille,0,1,"128,1423","1,40"
"2,28",3,10258,chenille,0,1,"115,95534","1,40"
"2,28",3,10259,chenille  -  liquidação,0,1,"23,23886","1,40"
"2,28",3,10260,chenille listrado,0,1,"170,91614","1,40"
"2,28",3,10261,jacquard,0,1,"170,91614","1,40"
"2,28",3,10262,jacquard,0,1,"170,91614","1,40"
"2,28",3,10263,chenille  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10264,chenille  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10265,jacquard - lquidação,0,1,"58,2465","1,40"
"2,28",3,10266,tafetá  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10267,tafetá  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10268,lona crua,0,1,"49,61407","1,50"
"2,28",3,10269,lona,0,1,"78,11005","1,50"
"2,28",3,10270,lona  ,0,1,"88,4152","1,50"
"2,28",3,10271,lona,0,1,"81,2464","1,50"
"2,28",3,10272,lona,0,1,"59,74","1,50"
"2,28",3,10273,lona stone,0,1,"123,0644","1,45"
"2,28",3,10274,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10275,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10276,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10277,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10278,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10279,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10280,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10281,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10282,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10283,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10284,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10285,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10286,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10287,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10288,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10289,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10290,algodão xadrez   -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10291,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10292,algodão liso        -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10293,algodão xadrez   -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10294,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10295,algodão xadrez   -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10296,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10297,algodão xadrez   -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10298,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10299,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10300,gorgurão liso      -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10301,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10302,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10303,gorgurão listrado-  liquidação,0,1,"34,88816","1,40"
"2,28",3,10304,seda listrada ,0,1,"247,0249","1,40"
"2,28",3,10305,seda listrada ,0,1,"288,06628","1,40"
"2,28",3,10306,jacquard seda ,0,1,"294,36885","1,40"
"2,28",3,10307,seda listrada ,0,1,"326,1804","1,40"
"2,28",3,10308,seda xadrez,0,1,"246,1288","1,40"
"2,28",3,10309,palha de seda ,0,1,"169,3629","1,40"
"2,28",3,10310,seda,0,1,"354,40755","1,40"
"2,28",3,10311,seda,0,1,"301,0896","1,40"
"2,28",3,10312,seda,0,1,"335,58945","1,40"
"2,28",3,10313,seda,0,1,"291,68055","1,40"
"2,28",3,10314,seda,0,1,"349,479","1,40"
"2,28",3,10315,seda,0,1,"334,544","1,40"
"2,28",3,10316,acrilico estampado,0,1,"113,92418","1,40"
"2,28",3,10317,acrilico listrado,0,1,"113,92418","1,40"
"2,28",3,10318,acrilico estampado,0,1,"113,92418","1,40"
"2,28",3,10319,acrilico listrado,0,1,"113,92418","1,40"
"2,28",3,10320,acrilico estampado,0,1,"113,92418","1,40"
"2,28",3,10321,chenille estampado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10322,chenille estampado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10323,chenille estampado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10324,chenille estampado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10325,chenille estampado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10326,chenille estampado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10327,chenille estampado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10328,chenille estampado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10329,chenille estampado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10330,chenille liso  -  liquidação ,0,1,"34,88816","1,40"
"2,28",3,10331,estampado,0,1,"119,09169","1,40"
"2,28",3,10332,linho listrado,0,1,"96,7788","1,40"
"2,28",3,10333,linho listrado,0,1,"96,7788","1,40"
"2,28",3,10334,linho listrado,0,1,"96,7788","1,40"
"2,28",3,10335,estampado,0,1,"96,7788","1,40"
"2,28",3,10336,estampado,0,1,"119,09169","1,40"
"2,28",3,10337,estampado,0,1,"119,09169","1,40"
"2,28",3,10338,estampado,0,1,"96,7788","1,40"
"2,28",3,10339,estampado,0,1,"96,7788","1,40"
"2,28",3,10340,estampado,0,1,"107,2333","1,40"
"2,28",3,10341,estampado,0,1,"42,86345","1,50"
"2,28",3,10342,estampado,0,1,"42,86345","1,50"
"2,28",3,10343,algodão listrado,0,1,"42,86345","1,50"
"2,28",3,10344,estampado,0,1,"42,86345","1,50"
"2,28",3,10345,estampado,0,1,"42,86345","1,50"
"2,28",3,10346,estampado,0,1,"42,86345","1,50"
"2,28",3,10347,estampado,0,1,"42,86345","1,50"
"2,28",3,10348,estampado,0,1,"42,86345","1,50"
"2,28",3,10349,algodão estampado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10350,acrilico liso,0,1,"97,73464","1,40"
"2,28",3,10351,chenille liso,0,1,"95,49439","1,40"
"2,28",3,10352,chenille liso,0,1,"95,49439","1,40"
"2,28",3,10353,chenille liso,0,1,"95,49439","1,40"
"2,28",3,10354,chenille liso,0,1,"95,49439","1,40"
"2,28",3,10355,chenille liso,0,1,"95,49439","1,40"
"2,28",3,10356,chenille listrado,0,1,"95,49439","1,40"
"2,28",3,10357,chenille listrado,0,1,"95,49439","1,40"
"2,28",3,10358,chenille listrado,0,1,"95,49439","1,40"
"2,28",3,10359,chenille listrado,0,1,"95,49439","1,40"
"2,28",3,10360,chenille listrado,0,1,"95,49439","1,40"
"2,28",3,10361,chenille listrado,0,1,"95,49439","1,40"
"2,28",3,10362,chenille listrado,0,1,"95,49439","1,40"
"2,28",3,10363,chenille listrado,0,1,"95,49439","1,40"
"2,28",3,10364,chenille listrado,0,1,"95,49439","1,40"
"2,28",3,10365,chenille listrado,0,1,"95,49439","1,40"
"2,28",3,10366,chenille listrado,0,1,"95,49439","1,40"
"2,28",3,10367,chenille listrado,0,1,"95,49439","1,40"
"2,28",3,10368,chenille listrado,0,1,"95,49439","1,40"
"2,28",3,10369,chenille listrado,0,1,"95,49439","1,40"
"2,28",3,10370,chenille listrado,0,1,"95,49439","1,40"
"2,28",3,10371,chenille listrado,0,1,"95,49439","1,40"
"2,28",3,10372,jacquard  -  liquidação,0,1,"58,2465","1,45"
"2,28",3,10373,jacquard  -  liquidação,0,1,"58,2465","1,45"
"2,28",3,10374,jacquard  -  liquidação,0,1,"58,2465","1,45"
"2,28",3,10375,jacquard  -  liquidação,0,1,"58,2465","1,45"
"2,28",3,10376,jacquard  -  liquidação,0,1,"58,2465","1,45"
"2,28",3,10377,jacquard  -  liquidação,0,1,"58,2465","1,45"
"2,28",3,10378,jacquard  -  liquidação,0,1,"58,2465","1,45"
"2,28",3,10379,jacquard  -  liquidação,0,1,"58,2465","1,45"
"2,28",3,10380,jacquard  -  liquidação,0,1,"58,2465","1,45"
"2,28",3,10381,jacquard  -  liquidação,0,1,"58,2465","1,45"
"2,28",3,10382,jacquard  -  liquidação,0,1,"58,2465","1,45"
"2,28",3,10383,jacquard  -  liquidação,0,1,"58,2465","1,45"
"2,28",3,10384,jacquard  -  liquidação,0,1,"58,2465","1,45"
"2,28",3,10385,jacquard  -  liquidação,0,1,"58,2465","1,45"
"2,28",3,10386,bouclet,0,1,"148,84221","1,40"
"2,28",3,10387,linho,0,1,"116,01508","1,40"
"2,28",3,10388,linho,0,1,"131,57735","1,40"
"2,28",3,10389,jacquard,0,1,"172,73821","1,35"
"2,28",3,10390,jacquard,0,1,"172,73821","1,35"
"2,28",3,10391,jacquard  ,0,1,"145,67599","1,35"
"2,28",3,10392,jacquard  ,0,1,"145,67599","1,35"
"2,28",3,10393,jacquard  ,0,1,"145,67599","1,35"
"2,28",3,10394,bouclet,0,1,"138,02927","1,40"
"2,28",3,10396,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10397,algodão xadrez   -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10398,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10399,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10400,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10401,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10402,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10403,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10404,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10405,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10406,algodão listrado  -  liquidação ,0,1,"34,88816","1,40"
"2,28",3,10407,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10408,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10409,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10410,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10411,algodão xadrez   -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10412,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10413,algodão liso        -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10414,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10415,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10416,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10417,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10418,algodão xadrez   -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10419,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10420,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10421,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10422,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10423,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10424,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10425,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10426,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10427,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10428,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10429,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10430,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10431,algodão xadrez   -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10432,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10433,algodão listrado  -  liquidação ,0,1,"34,88816","1,40"
"2,28",3,10434,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10435,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10436,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10437,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10438,algodão xadrez   -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10439,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10440,algodão xadrez   -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10441,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10442,algodão xadrez   -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10443,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10444,algodão liso        -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10445,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10446,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10447,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10448,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10449,algodão xadrez   -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10450,algodão liso        -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10451,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10452,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10453,algodão xadrez   -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10454,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10455,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10456,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10457,agodão xadrez    -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10458,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10459,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10460,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10461,algodão xadrez   -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10462,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10463,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10464,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10465,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10466,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10467,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10468,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10469,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10470,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10471,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10472,algodão listrado  -  liquidação,0,1,"34,88816","1,40"
"2,28",3,10473,algodão listrado  -  liquidação ,0,1,"34,88816","1,40"
"2,28",3,10474,jacquard  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10475,jacquard  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10476,jacquard  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10477,jacquard  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10478,jacquard  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10479,jacquard  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10480,jacquard  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10481,jacquard  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10482,jacquard  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10483,jacquard  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10484,jacquard  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10485,jacquard  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10486,jacquard  -  liquidação,0,1,"58,2465","1,45"
"2,28",3,10487,tafetá listrado  - liquidação,0,1,"58,2465","1,45"
"2,28",3,10488,jacquard  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10489,jacquard  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10490,jacquard  -  liquidação,0,1,"58,2465","1,45"
"2,28",3,10491,jacquard  -  liquidação,0,1,"58,2465","1,45"
"2,28",3,10492,tafetà liso -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10493,jacquard  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10494,jacquard  -  liquidação,0,1,"58,2465","1,45"
"2,28",3,10495,jacquard  -  liquidação,0,1,"58,2465","1,45"
"2,28",3,10496,jacquard  -  liquidação,0,1,"58,2465","1,45"
"2,28",3,10497,tafetá  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10498,rústico -  liquidação ,0,1,"58,2465","1,40"
"2,28",3,10499,jacquard  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10500,jacquard  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10501,jacquard  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10502,jacquard  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10503,jacquard  -  liquidação,0,1,"58,2465","1,45"
"2,28",3,10504,jacquard  -  liquidação,0,1,"58,2465","1,40"
"2,28",3,10506,chenille,0,1,"101,31904","1,45"
"2,28",3,10507,veludo liso,0,1,"112,04237","1,40"
"2,28",3,10508,piquet liso ,0,1,"47,792","2,50"
"2,28",3,10509,matelasse ,0,1,"70,37372","2,50"
"2,28",3,10510,algodão,0,1,"53,88548","1,40"
"2,28",3,10511,algodão estampado,0,1,"78,19966","1,40"
"2,28",3,10512,algodão estampado,0,1,"93,88141","1,40"
"2,28",3,10513,algodão listrado,0,1,"78,19966","1,40"
"2,28",3,10514,algodão,0,1,"78,19966","1,40"
"2,28",3,10515,algodão estampado,0,1,"89,78922","1,40"
"2,28",3,10516,algodão listrado,0,1,"78,19966","1,40"
"2,28",3,10517,algodão liso,0,1,"65,83348","1,40"
"2,28",3,10518,algodão estampado,0,1,"89,78922","1,40"
"2,28",3,10519,voil algodão,0,1,"62,93609","2,80"
"2,28",3,10520,algodão,0,1,"78,19966","1,40"
"2,28",3,10521,algodão estampado,0,1,"78,19966","1,40"
"2,28",3,10522,algodão estampado,0,1,"89,78922","1,40"
"2,28",3,10523,algodão,0,1,"78,19966","1,40"
"2,28",3,10524,algodão,0,1,"78,19966","1,40"
"2,28",3,10525,algodão estampado,0,1,"89,78922","1,40"
"2,28",3,10526,algodão estampado,0,1,"78,19966","1,40"
"2,28",3,10527,algodão estampado,0,1,"78,19966","1,40"
"2,28",3,10528,algodão xadrez,0,1,"78,19966","1,40"
"2,28",3,10529,lona lisa,0,1,"89,9087","1,40"
"2,28",3,10530,lona peletizada,0,1,"94,18011","1,40"
"2,28",3,10531,couro sintético,0,1,"32,5583","1,38"
"2,28",3,10532,lona lisa natural,0,1,"74,3763","1,40"
"2,28",3,10533,tafetá,0,1,"84,62171","1,35"
"2,28",3,10534,flamê,0,1,"93,31388","1,35"
"2,28",3,10535,flamê,0,1,"68,58152","1,35"
"2,28",3,10536,couro sintético,0,1,"58,5452","1,35"
"2,28",3,10537,couro sintético,0,1,"63,23479","1,35"
"2,28",3,10538,couro sintético,0,1,"57,3504","1,35"
"2,28",3,10539,couro sintético,0,1,"65,714","1,45"
"2,28",3,10540,couro sintético,0,1,"83,78535","1,40"
"2,28",3,10541,couro sintético,0,1,"83,78535","1,40"
"2,28",3,10542,couro sintético,0,1,"57,3504","1,35"
"2,28",3,10543,couro sintético,0,1,"70,70229","1,38"
"2,28",3,10544,couro sintético,0,1,"65,714","1,38"
"2,28",3,10545,couro sintético,0,1,"117,18001","1,35"
"2,28",3,10546,couro sintético,0,1,"63,3244","1,35"
"2,28",3,10547,couro sintético,0,1,"113,02808","1,35"
"2,28",3,10548,couro sintético,0,1,"121,8696","1,35"
"2,28",3,10549,couro sintético,0,1,"103,52942","1,35"
"2,28",3,10550,couro sintético,0,1,"34,0518","1,35"
"2,28",3,10551,couro sintético,0,1,"34,0518","1,35"
"2,28",3,10552,organza bordada,0,1,"132,9215","2,70"
"2,28",3,10553,tafetá - USAR FORRO,0,1,"47,82187","1,50"
"2,28",3,10554,organza amassada,0,1,"86,3243","2,70"
"2,28",3,10555,flamê,0,1,"86,3243","2,70"
"2,28",3,10556,flamê,0,1,"74,22695","2,80"
"2,28",3,10557,seda mista,0,1,"161,41748","3,00"
"2,28",3,10558,seda mista,0,1,"149,11104","3,00"
"2,28",3,10559,tafetá - USAR FORRO,0,1,"43,3115","1,45"
"2,28",3,10560,tafetá - USAR FORRO,0,1,"41,16086","1,45"
"2,28",3,10561,schantung,0,1,"77,9607","3,00"
"2,28",3,10562,gorgurão,0,1,"46,65694","3,00"
"2,28",3,10563,jacquard,0,1,"87,87754","2,70"
"2,28",3,10564,flamê,0,1,"76,04902","2,80"
"2,28",3,10565,organza amassada,0,1,"80,649","2,80"
