markup,product_type,code,description,supplier_price,ipi,supplier_id,width,supplier_table_discount
"2,3",3,2724,CHEVRON C/MEDALHÍES,"R$ 88,94",0,10,0,50
"2,3",3,2726,CHEVRON C/MEDALHÍES,"R$ 88,94",0,10,0,50
"2,3",3,2731,CHENILLE C/ MEDALHÍES,"R$119,20",0,10,0,50
"2,3",3,2734,CHENILLE LISTRADO C/VISCOSE,"R$119,20",0,10,0,50
"2,3",3,2800,JACQ. FLORAL ENVELHECIDO,"R$110,15",0,10,0,50
"2,3",3,2802,JACQ. FLORAL ENVELHECIDO,"R$110,15",0,10,0,50
"2,3",3,2809,JACQ. COM FOLHAGEM,"R$109,52",0,10,0,50
"2,3",3,2811,JACQ. COM MANDALAS,"R$109,52",0,10,0,50
"2,3",3,2813,JACQ. COM MANDALAS,"R$117,75",0,10,0,50
"2,3",3,2815,JACQ. GEOMƒTRICO,"R$ 93,93",0,10,0,50
"2,3",3,2817,JACQ. GEOMƒTRICO,"R$ 93,93",0,10,0,50
"2,3",3,2819,TECIDO D9730 DF 04 66%POLIƒSTER 34%ALGODÌO,"R$ 93,86",0,10,0,50
"2,3",3,2828,JACQ. ALTO BRILHO C/ CêRCULOS,"R$ 93,93",0,10,0,50
"2,3",3,2831,JACQ. ALTO BRILHO,"R$ 99,22",0,10,0,50
"2,3",3,2833,JACQ. ALTO BRILHO,"R$ 99,22",0,10,0,50
"2,3",3,2835,JAQC. ALTO BRILHO,"R$ 99,22",0,10,0,50
"2,3",3,2839,CHENILLE BLOCADO,"R$ 98,49",0,10,0,50
"2,3",3,2841,CHENILLE BLOCADO,"R$ 98,49",0,10,0,50
"2,3",3,2844,JACQ. FLORAL,"R$ 97,90",0,10,0,50
"2,3",3,2846,JACQ. LISTRADO,"R$111,13",0,10,0,50
"2,3",3,2850,JACQ. LISTRADO,"R$117,75",0,10,0,50
"2,3",3,2852,JACQ. COM MEDALHÍES,"R$106,36",0,10,0,50
"2,3",3,2931,CAMUR‚A GRAVADA C/CARACOL,"R$ 45,57",0,10,0,50
"2,3",3,2942,JACQUARD DE CHENILLE FLORAL,"R$ 65,73",0,10,0,50
"2,3",3,3098,JACQUARD ABACAXI,"R$ 134,72",0,10,0,50
"2,3",3,3156,CHENILLE PLISSADO,"R$122,22",0,10,0,50
"2,3",3,3161,GORGURÌO COM CHENILLE,"R$110,78",0,10,0,50
"2,3",3,3168,GORGURÌO C/ CHENILLE,"R$110,78",0,10,0,50
"2,3",3,3183,CHENILLE BOUCLæ RòSTICO,"R$ 53,55",0,10,0,50
"2,3",3,3247,POPELINE LISTA LARGA,"R$ 40,84",0,10,0,50
"2,3",3,3300,MONOFILAMENTO VERDE,"R$111,61",0,10,0,50
"2,3",3,3336,SEDA LISA,"R$229,11",0,10,0,50
"2,3",3,3366,SEDA RòSTICA,"R$ 205,06",0,10,0,50
"2,3",3,3401,XADREZ MAQNETADO,"R$ 46,83",0,10,0,50
"2,3",3,3406,LONITA LISTRADA,"R$50,19",0,10,0,50
"2,3",3,3410,ALGODÌO ROXO,"R$ 59,54",0,10,0,50
"2,3",3,3427,XADREZ (VERDE/ LILçS),"R$ 62,89",0,10,0,50
