markup,product_type,code,description,supplier_price,ipi,supplier_id,width,supplier_table_discount
"2,3",3,2614,JACQUARD ARABESCO,"R$122,22",0,9,0,50
"2,3",3,2619,JACQ.DE CHENILLE BLOCADO,"R$122,22",0,9,0,50
"2,3",3,2627,JACQUARD YBISCO,"R$91,77",0,9,0,50
"2,3",3,2633,JACQ. COM LINHO LISO,"R$91,77",0,9,0,50
"2,3",3,2635,JACQ. COM LINHO LISO,"R$91,77",0,9,0,50
"2,3",3,2637,JACQ. COM LINHO LISO,"R$91,77",0,9,0,50
"2,3",3,2639,JACQ. COM LINHO LISO,"R$91,77",0,9,0,50
"2,3",3,2642,JACQ. COM LINHO LISTRADO,"R$91,77",0,9,0,50
"2,3",3,2644,JACQ. COM LINHO LISTRADO,"R$91,77",0,9,0,50
"2,3",3,2646,JACQ. COM LINHO FLORAL,"R$117,75",0,9,0,50
"2,3",3,2648,JACQ. COM LINHO CANELADO,"R$91,77",0,9,0,50
"2,3",3,2652,JACQ. COM LINHO LISO,"R$91,80",0,9,0,50
"2,3",3,2654,LINHO MISTO LISTRADO,"R$ 64,68",0,9,0,50
"2,3",3,2659,LINHO MISTO LISTRADO,"R$69,16",0,9,0,50
"2,3",3,2669,JACQUARD ADAMASCADO,"R$ 104,52",0,9,0,50
"2,3",3,2685,CHEVRON EM LINHO,"R$115,10",0,9,0,50
"2,3",3,2724,CHEVRON C/MEDALHÕES,"R$ 88,94",0,9,0,50
"2,3",3,2726,CHEVRON C/MEDALHÕES,"R$ 88,94",0,9,0,50
"2,3",3,2731,CHENILLE C/ MEDALHÕES,"R$119,20",0,9,0,50
"2,3",3,2734,CHENILLE LISTRADO C/VISCOSE,"R$119,20",0,9,0,50
"2,3",3,2800,JACQ. FLORAL ENVELHECIDO,"R$110,15",0,9,0,50
"2,3",3,2802,JACQ. FLORAL ENVELHECIDO,"R$110,15",0,9,0,50
"2,3",3,2809,JACQ. COM FOLHAGEM,"R$109,52",0,9,0,50
"2,3",3,2811,JACQ. COM MANDALAS,"R$109,52",0,9,0,50
"2,3",3,2813,JACQ. COM MANDALAS,"R$117,75",0,9,0,50
"2,3",3,2815,JACQ. GEOMÉTRICO,"R$ 93,93",0,9,0,50
"2,3",3,2817,JACQ. GEOMÉTRICO,"R$ 93,93",0,9,0,50
"2,3",3,2819,TECIDO D9730 DF 04 66%POLIÉSTER 34%ALGODÃO,"R$ 93,86",0,9,0,50
"2,3",3,2828,JACQ. ALTO BRILHO C/ CÍRCULOS,"R$ 93,93",0,9,0,50
"2,3",3,2831,JACQ. ALTO BRILHO,"R$ 99,22",0,9,0,50
"2,3",3,2833,JACQ. ALTO BRILHO,"R$ 99,22",0,9,0,50
"2,3",3,2835,JAQC. ALTO BRILHO,"R$ 99,22",0,9,0,50
"2,3",3,2839,CHENILLE BLOCADO,"R$ 98,49",0,9,0,50
"2,3",3,2841,CHENILLE BLOCADO,"R$ 98,49",0,9,0,50
"2,3",3,2844,JACQ. FLORAL,"R$ 97,90",0,9,0,50
"2,3",3,2846,JACQ. LISTRADO,"R$111,13",0,9,0,50
"2,3",3,2850,JACQ. LISTRADO,"R$117,75",0,9,0,50
"2,3",3,2852,JACQ. COM MEDALHÕES,"R$106,36",0,9,0,50
"2,3",3,2931,CAMURÇA GRAVADA C/CARACOL,"R$ 45,57",0,9,0,50
"2,3",3,2942,JACQUARD DE CHENILLE FLORAL,"R$ 65,73",0,9,0,50
"2,3",3,3098,JACQUARD ABACAXI,"R$ 134,72",0,9,0,50
"2,3",3,3156,CHENILLE PLISSADO,"R$122,22",0,9,0,50
"2,3",3,3161,GORGURÃO COM CHENILLE,"R$110,78",0,9,0,50
"2,3",3,3168,GORGURÃO C/ CHENILLE,"R$110,78",0,9,0,50
"2,3",3,3183,CHENILLE BOUCLÊ RÚSTICO,"R$ 53,55",0,9,0,50
"2,3",3,3247,POPELINE LISTA LARGA,"R$ 40,84",0,9,0,50
"2,3",3,3300,MONOFILAMENTO VERDE,"R$111,61",0,9,0,50
"2,3",3,3336,SEDA LISA,"R$229,11",0,9,0,50
"2,3",3,3366,SEDA RÚSTICA,"R$ 205,06",0,9,0,50
"2,3",3,3401,XADREZ MAQNETADO,"R$ 46,83",0,9,0,50
"2,3",3,3406,LONITA LISTRADA,"R$50,19",0,9,0,50
"2,3",3,3410,ALGODÃO ROXO,"R$ 59,54",0,9,0,50
"2,3",3,3427,XADREZ (VERDE/ LILÁS),"R$ 62,89",0,9,0,50
"2,3",3,3434,GORGURÃO (AZUL CL./ AMARELO),"R$ 83,90",0,9,0,50
"2,3",3,3441,XADREZ COLORIDO (AMARELO),"R$ 67,94",0,9,0,50
"2,3",3,3459,LISO COMPOSE,"R$65,10",0,9,0,50
"2,3",3,3470,PIQUET LISO,"R$ 53,76",0,9,0,50
"2,3",3,3502,CETIM LISO,"R$ 59,74",0,9,0,50
"2,3",3,3504,CETIM LISO,"R$ 59,74",0,9,0,50
"2,3",3,3506,CETIM LISO,"R$ 59,74",0,9,0,50
"2,3",3,3511,CETIM LISTRADO,"R$ 59,74",0,9,0,50
"2,3",3,3514,CETIM LISTRADO,"R$ 59,74",0,9,0,50
"2,3",3,3516,CETIM LISTRADO,"R$ 59,74",0,9,0,50
"2,3",3,3522,CETIM LISTRADO,"R$ 59,74",0,9,0,50
"2,3",3,3528,XADREZ MAGNETADO,"R$ 55,23",0,9,0,50
"2,3",3,3531,LISTRADO EM ALGODÃO,"R$ 55,23",0,9,0,50
"2,3",3,3533,XADREZ EM ALGODÃO,"R$ 55,23",0,9,0,50
"2,3",3,3535,LISTRADO EM ALGODÃO,"R$ 55,23",0,9,0,50
"2,3",3,3537,LISTRADO EM ALGODÃO,"R$ 55,23",0,9,0,50
"2,3",3,3539,XADREZ EM ALGODÃO,"R$ 55,23",0,9,0,50
"2,3",3,3545,CETIM LISTRADO,"R$ 59,74",0,9,0,50
"2,3",3,3549,XADREZ MAGNETADO,"R$ 45,57",0,9,0,50
"2,3",3,3551,LISO EM ALGODÃO,"R$ 55,23",0,9,0,50
"2,3",3,3553,XADREZ MAGNETADO,"R$ 55,23",0,9,0,50
"2,3",3,3604,JACQ. FLORAL,"R$ 98,60",0,9,0,50
"2,3",3,3606,JACQ. COM GEOMÉTRICA OVAL,"R$140,77",0,9,0,50
"2,3",3,3608,JACQ. COM GEOMÉTRICA OVAL,"R$140,77",0,9,0,50
"2,3",3,3610,JACQ. LISTRADO MULTICOLORIDO,"R$140,77",0,9,0,50
"2,3",3,3616,JACQ. COM FOLHAS,"R$ 88,34",0,9,0,50
"2,3",3,3619,JACQ GEOMÉTRICO OVAL,"R$ 32,00",0,9,0,50
"2,3",3,3621,JACQ GEOMÉTRICO OVAL,"R$88,18",0,9,0,50
"2,3",3,3625,JACQ. LISTRADO COM CHENILLE,"R$ 32,00",0,9,0,50
"2,3",3,3628,JACQ. LISO COMPOSE,"R$ 88,30",0,9,0,50
"2,3",3,3632,JACQ. LISO COMPOSE,"R$ 88,30",0,9,0,50
