markup,product_type,code,description,supplier_price,ipi,supplier_id,width,supplier_table_discount
"2,30",3,3662,JACQUARD C/ TORAS,"R$136,92",0,10,0,40
"2,30",3,3664,JACQUARD C/ CARACOL,"R$ 98,60",0,10,0,40
"2,30",3,3666,JACQUARD CHEVRON MULTICOLORIDO,"R$ 98,60",0,10,0,40
"2,30",3,3669,JACQUARD FLORAL C/PASSAROS,"R$ 98,60",0,10,0,40
"2,30",3,3671,JACQUARD FLORAL C/PASSAROS,"R$ 98,60",0,10,0,40
"2,30",3,3673,JACQUARD DE ZEBRA,"R$136,92",0,10,0,40
"2,30",3,3680,SUPER CHENILLE DE VISCOSE,"R$145,80",0,10,0,40
"2,30",3,3682,SUPER CHENILLE DE VISCOSE,"R$145,80",0,10,0,40
"2,30",3,3684,SUPER CHENILLE DE VISCOSE,"R$145,80",0,10,0,40
"2,30",3,3686,SUPER CHENILLE DE VISCOSE,"R$145,80",0,10,0,40
"2,30",3,3688,SUPER CHENILLE DE VISCOSE,"R$145,80",0,10,0,40
"2,30",3,3690,SUPER CHENILLE DE VISCOSE,"R$145,80",0,10,0,40
"2,30",3,3692,SUPER CHENILLE DE VISCOSE,"R$145,80",0,10,0,40
"2,30",3,3706,KILIN,"R$131,15",0,10,0,40
"2,30",3,3708,KILIN,"R$131,15",0,10,0,40
"2,30",3,3711,JACQUARD COM CÍRCULOS,"R$115,60",0,10,0,40
"2,30",3,3713,LISO RÚSTICO,"R$ 98,80",0,10,0,40
"2,30",3,3715,JACQUARD FLORAL,"R$ 111,60",0,10,0,40
"2,30",3,3717,JACQUARD FLORAL,"R$ 111,60",0,10,0,40
"2,30",3,3719,JACQUARD LISTRADO,"R$ 111,60",0,10,0,40
"2,30",3,3721,JACQUARD LISTRADO,"R$ 111,60",0,10,0,40
"2,30",3,3723,JACQUARD LISTRADO,"R$ 111,60",0,10,0,40
"2,30",3,3725,JACQUARD FALSO LISO,"R$ 111,60",0,10,0,40
"2,30",3,3727,JACQUARD FALSO LISO,"R$ 111,60",0,10,0,40
"2,30",3,3730,CHENILLE MESCLA,"R$143,60",0,10,0,40
"2,30",3,3732,CHENILLE MESCLA,"R$143,60",0,10,0,40
"2,30",3,3734,CHENILLE MESCLA,"R$143,60",0,10,0,40
"2,30",3,3736,CHENILLE MESCLA,"R$143,60",0,10,0,40
"2,30",3,3738,CHENILLE MESCLA,"R$143,60",0,10,0,40
"2,30",3,3750,JACQUARD FLORAL,"R$ 98,60",0,10,0,40
"2,30",3,3752,JACQUARD FLORAL,"R$ 98,60",0,10,0,40
"2,30",3,3754,JACQUARD LISTRADO,"R$ 98,60",0,10,0,40
"2,30",3,3943,GOBELEM C/FLOLHAGEM,"R$ 224,20",0,10,0,40
"2,30",3,4113,ACRÍLICO LISO,"R$ 74,40",0,10,0,40
"2,30",3,3756,JACQUARD C/IKAT,"R$151,40",0,10,0,40
"2,30",3,3760,JACQUARD C/IKAT,"R$151,40",0,10,0,40
